Marital_status,Application_mode,Application_order,Course,Previous_qualification_grade,Nationality,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,Attendance_Time,Previous_education,Mothers_education,Fathers_education,1st_year_approved_unit,1st_year_enrolled_unit,1st_year_evaluated_unit,1st_year_credited_unit,1st_year_unevaluated_unit,1st_year_unit_grade,1st_year_completion_unit_rate,1st_year_success_evaluation_rate
single,1,1,Business & Management,61.5,South Europe,Service & Sales,Service & Sales,62.55,No,No,No,Yes,Female,No,19,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,Middle School,Primary,8,12,18,0,0,58.75,0.6666666111111158,0.4444444197530878
single,1,3,Business & Management,60.5,South Europe,Labour,Labour,62.95,Yes,No,No,Yes,Female,No,22,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,6,12,22,0,0,58.75,0.4999999583333368,0.27272726033057904
married,39,1,Business & Management,60.0,South Europe,Service & Sales,Service & Sales,62.3,No,No,No,Yes,Female,No,36,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,Primary,7,10,20,0,0,60.9375,0.699999930000007,0.34999998250000086
single,1,1,Health Science,51.5,South Europe,Labour,Labour,54.15,No,No,No,Yes,Female,Yes,20,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,High School,0,14,29,0,0,0.0,0.0,0.0
separated,39,1,Social Science,66.55,South Europe,Labour,Labour,66.5,No,No,No,Yes,Female,No,40,No,16.2,0.3,-0.92,Enrolled,Daytime,Middle School,High School,High School,10,12,15,0,0,64.0,0.8333332638888947,0.6666666222222252
single,5,1,Business & Management,63.0,South Europe,Service & Sales,Labour,58.65,Yes,No,No,Yes,Female,No,19,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Middle School,6,10,21,0,0,53.25,0.599999940000006,0.28571427210884415
single,15,1,Health Science,57.0,Africa,Professional,Administrative,57.0,No,No,No,Yes,Female,No,20,Yes,8.9,1.4,3.51,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,2,14,26,0,6,29.166666666666664,0.14285713265306196,0.07692307396449716
separated,1,1,Business & Management,70.0,South Europe,Labour,Labour,69.5,No,No,No,Yes,Female,Yes,38,No,9.4,-0.8,-3.12,Enrolled,Evening,High School,Primary,Primary,10,10,15,0,0,56.0,0.99999990000001,0.6666666222222252
single,1,1,Social Science,66.55,South Europe,Labour,Labour,64.1,Yes,No,No,Yes,Male,Yes,19,No,8.9,1.4,3.51,Enrolled,Daytime,High School,High School,Middle School,22,23,27,10,0,65.37878787878788,0.9565216975425348,0.8148147846364894
single,17,1,Social Science,65.0,South Europe,Labour,Labour,61.0,Yes,No,No,Yes,Female,Yes,21,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Primary,Primary,6,12,21,0,0,53.5,0.4999999583333368,0.28571427210884415
single,17,2,Health Science,72.5,South Europe,Technician,Labour,68.15,Yes,No,No,Yes,Female,No,18,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Bachelor & Specialized Education,Middle School,14,16,24,0,0,61.42857142857143,0.8749999453125034,0.5833333090277788
single,43,1,Social Science,75.0,South Europe,Technician,Professional,70.4,No,No,No,Yes,Female,No,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,11,12,14,1,0,62.875,0.9166665902777842,0.7857142295918408
single,42,1,Science & Technology,70.0,South Europe,Service & Sales,Service & Sales,70.0,No,No,No,Yes,Female,No,22,No,15.5,2.8,-4.06,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,10,12,22,0,0,65.59523809523809,0.8333332638888947,0.4545454338842984
single,17,1,Social Science,73.0,South Europe,Labour,Labour,67.75,Yes,No,Yes,Yes,Female,No,22,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,Middle School,23,34,41,22,0,57.70833333333334,0.676470568339101,0.560975596073766
single,43,1,Social Science,60.0,South Europe,Service & Sales,Administrative,59.15,No,No,No,Yes,Female,No,20,No,12.7,3.7,-1.7,Enrolled,Evening,High School,Middle School,High School,11,12,13,2,0,65.41666666666666,0.9166665902777842,0.8461537810650938
married,39,1,Social Science,66.55,South Europe,Administrative,Labour,65.0,No,No,No,Yes,Female,No,31,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,Bachelor & Specialized Education,12,12,14,0,0,65.41666666666666,0.9999999166666736,0.8571427959183717
single,1,2,Business & Management,71.5,South Europe,Labour,Labour,65.9,Yes,No,No,Yes,Female,Yes,18,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Primary,Primary,11,12,14,0,0,65.92857142857143,0.9166665902777842,0.7857142295918408
single,1,1,Health Science,65.5,South Europe,Labour,Labour,65.35,No,No,Yes,Yes,Female,No,21,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,Primary,6,10,22,0,1,56.25,0.599999940000006,0.27272726033057904
single,17,3,Business & Management,57.5,South Europe,Service & Sales,Service & Sales,54.9,Yes,No,No,Yes,Female,No,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,High School,8,12,16,0,0,58.125,0.6666666111111158,0.4999999687500019
single,39,1,Health Science,65.0,South Europe,Service & Sales,Labour,60.0,Yes,No,No,Yes,Female,Yes,25,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Middle School,Primary,14,16,22,0,6,66.44999999999999,0.8749999453125034,0.6363636074380178
married,43,1,Business & Management,70.0,South Europe,Technician,Armed Forces,53.9,No,No,No,Yes,Female,No,33,No,7.6,2.6,0.32,Enrolled,Evening,High School,Primary,Primary,17,20,28,15,0,52.04861111111111,0.8499999575000021,0.6071428354591845
single,43,1,Health Science,74.5,South Europe,Administrative,Labour,70.1,Yes,Yes,No,Yes,Female,No,20,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,High School,High School,15,15,17,1,0,62.39583333333334,0.9999999333333378,0.8823528892733594
single,1,2,Business & Management,62.5,South Europe,Administrative,Labour,62.0,Yes,No,No,Yes,Female,No,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,High School,9,10,16,0,0,57.375,0.8999999100000091,0.5624999648437522
single,1,3,Social Science,64.0,South Europe,Technician,Technician,64.9,Yes,No,No,Yes,Female,No,20,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,9,12,12,0,0,62.91666666666667,0.7499999375000053,0.7499999375000053
single,1,1,Health Science,72.5,South Europe,Technician,Labour,69.2,Yes,No,No,No,Female,No,18,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Middle School,Primary,12,12,15,0,0,68.33333333333334,0.9999999166666736,0.7999999466666703
single,1,1,Health Science,73.5,South Europe,Labour,Service & Sales,66.85,Yes,No,No,Yes,Female,Yes,19,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,High School,7,10,21,0,1,62.25,0.699999930000007,0.3333333174603182
single,43,1,Health Science,60.5,South Europe,Service & Sales,Service & Sales,57.7,Yes,No,No,Yes,Female,Yes,24,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Middle School,High School,14,16,16,0,0,59.85714285714286,0.8749999453125034,0.8749999453125034
single,1,3,Health Science,67.0,South Europe,Labour,Service & Sales,64.55,No,No,No,Yes,Female,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Middle School,High School,7,10,14,0,0,63.75,0.699999930000007,0.49999996428571686
single,44,1,Health Science,70.0,South Europe,Professional,Labour,70.0,Yes,No,No,Yes,Female,No,21,No,12.4,0.5,1.79,Enrolled,Daytime,Bachelor & Specialized Education,Bachelor & Specialized Education,Middle School,16,24,45,11,0,61.125,0.66666663888889,0.3555555476543212
single,1,1,Business & Management,59.0,South Europe,Labour,Labour,57.1,No,No,No,Yes,Female,No,18,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,Primary,Primary,10,12,20,0,0,59.49999999999999,0.8333332638888947,0.4999999750000012
single,39,1,Health Science,65.0,South Europe,Labour,Labour,56.65,No,No,No,Yes,Female,No,24,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,Middle School,12,15,29,0,0,61.375,0.7999999466666703,0.41379308917954866
single,43,1,Health Science,64.0,South Europe,Labour,Labour,61.75,Yes,No,No,Yes,Female,No,22,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Middle School,Middle School,14,15,24,0,1,56.454861111111114,0.9333332711111153,0.5833333090277788
separated,39,1,Health Science,70.0,South Europe,Labour,Labour,77.3,No,No,No,No,Female,Yes,44,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Primary,Primary,6,12,27,0,0,56.875,0.4999999583333368,0.22222221399176983
single,1,1,Business & Management,58.5,South Europe,Labour,Labour,60.1,Yes,No,No,Yes,Female,No,20,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,4,10,19,0,0,52.5,0.39999996000000404,0.21052630470914185
single,1,1,Social Science,67.5,South Europe,Labour,Professional,71.9,Yes,No,Yes,Yes,Female,No,19,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,High School,Master,0,0,0,0,0,0.0,0.0,0.0
single,1,3,Health Science,65.5,South Europe,Labour,Labour,59.0,Yes,No,No,Yes,Female,Yes,18,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Primary,Primary,14,16,16,0,0,66.21428571428572,0.8749999453125034,0.8749999453125034
single,17,2,Business & Management,59.0,Africa,Labour,Labour,55.15,Yes,No,No,No,Female,No,18,Yes,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,Primary,10,12,13,0,0,61.0,0.8333332638888947,0.7692307100591762
single,18,1,Business & Management,66.55,South Europe,Service & Sales,Service & Sales,72.5,No,No,No,Yes,Female,Yes,21,No,10.8,1.4,1.74,Enrolled,Evening,High School,Middle School,Middle School,8,10,14,0,0,60.125,0.7999999200000081,0.5714285306122479
single,18,5,Social Science,55.0,South Europe,Labour,Labour,55.0,Yes,No,No,Yes,Female,No,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,Primary,7,12,24,0,0,60.20833333333334,0.5833332847222263,0.2916666545138894
single,1,1,Social Science,67.5,South Europe,Administrative,Labour,60.85,Yes,No,No,Yes,Female,Yes,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Middle School,Middle School,4,12,23,0,0,27.5,0.3333333055555579,0.17391303591682453
single,43,2,Business & Management,65.5,South Europe,Service & Sales,Labour,61.85,Yes,No,No,Yes,Female,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,Primary,2,10,20,0,0,70.0,0.19999998000000202,0.09999999500000024
single,39,1,Health Science,66.55,South Europe,Labour,Labour,74.1,Yes,No,Yes,Yes,Female,No,27,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Primary,Primary,11,12,27,0,0,60.3125,0.9166665902777842,0.4074073923182447
single,17,1,Social Science,63.5,South Europe,Service & Sales,Labour,60.9,Yes,No,Yes,Yes,Female,No,18,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Middle School,Primary,7,12,26,0,0,60.41666666666666,0.5833332847222263,0.26923075887574005
single,1,1,Business & Management,65.5,South Europe,Labour,Labour,59.2,Yes,No,No,Yes,Female,No,20,No,7.6,2.6,0.32,Enrolled,Evening,High School,High School,Primary,0,10,20,0,3,0.0,0.0,0.0
single,17,2,Health Science,69.0,South Europe,Labour,Labour,61.65,Yes,No,No,Yes,Female,No,19,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,7,10,25,0,4,64.375,0.699999930000007,0.27999998880000043
single,44,1,Health Science,70.0,South Europe,Technician,Labour,70.0,Yes,No,No,Yes,Female,No,20,No,13.9,-0.3,0.79,Enrolled,Daytime,Bachelor & Specialized Education,High School,Bachelor & Specialized Education,10,12,19,2,0,60.41666666666666,0.8333332638888947,0.5263157617728547
single,17,2,Social Science,75.0,South Europe,Service & Sales,Labour,66.25,Yes,No,No,Yes,Female,No,22,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,Primary,9,12,17,0,0,59.625,0.7499999375000053,0.5294117335640156
single,5,1,Social Science,59.5,South Europe,Service & Sales,Labour,59.15,Yes,No,No,Yes,Female,No,22,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,Middle School,7,12,22,0,0,63.125,0.5833332847222263,0.3181818037190089
single,17,1,Social Science,62.5,South Europe,Labour,Technician,71.95,Yes,No,No,Yes,Female,No,20,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,High School,High School,0,0,0,0,0,0.0,0.0,0.0
single,17,3,Social Science,67.5,South Europe,Service & Sales,Labour,67.5,No,No,No,Yes,Female,No,18,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,12,12,12,0,0,67.08333333333334,0.9999999166666736,0.9999999166666736
married,39,1,Social Science,66.55,South Europe,Service & Sales,Administrative,67.25,No,No,No,Yes,Female,No,45,No,15.5,2.8,-4.06,Enrolled,Evening,High School,Primary,Primary,10,12,15,0,0,66.5,0.8333332638888947,0.6666666222222252
single,39,1,Business & Management,70.0,South Europe,Labour,Service & Sales,65.0,No,No,Yes,Yes,Female,No,25,No,12.7,3.7,-1.7,Enrolled,Evening,High School,Middle School,High School,8,10,19,0,0,58.125,0.7999999200000081,0.4210526094182837
single,1,2,Business & Management,56.5,South Europe,Labour,Service & Sales,53.7,Yes,No,No,Yes,Male,No,20,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Middle School,Middle School,7,10,22,0,0,54.375,0.699999930000007,0.3181818037190089
single,1,3,Social Science,66.55,South Europe,Labour,Labour,50.0,Yes,No,No,Yes,Male,No,22,No,8.9,1.4,3.51,Enrolled,Daytime,High School,High School,High School,7,12,13,0,0,55.625,0.5833332847222263,0.5384614970414233
single,1,4,Health Science,63.5,South Europe,Labour,Labour,60.75,Yes,No,No,Yes,Male,No,20,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,Primary,12,14,14,0,0,65.08333333333333,0.8571427959183717,0.8571427959183717
single,1,1,Social Science,66.0,South Europe,Professional,Professional,68.3,Yes,No,No,Yes,Female,No,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,Master,Bachelor & Specialized Education,12,12,25,1,1,55.22321428571429,0.9999999166666736,0.4799999808000007
single,17,5,Business & Management,57.5,South Europe,Service & Sales,Service & Sales,58.55,No,No,No,Yes,Female,No,21,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,7,10,13,0,1,63.54166666666666,0.699999930000007,0.5384614970414233
single,44,1,Social Science,70.0,South Europe,Labour,Labour,70.0,No,No,No,Yes,Male,No,21,No,15.5,2.8,-4.06,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,0,0,0,0,0,0.0,0.0,0.0
single,17,2,Social Science,71.0,South Europe,Professional,Administrative,70.5,Yes,No,No,Yes,Male,No,18,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,7,12,14,0,0,57.5,0.5833332847222263,0.49999996428571686
single,17,2,Health Science,61.5,South Europe,Professional,Labour,59.45,No,No,No,Yes,Male,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,6,10,12,0,0,66.66666666666666,0.599999940000006,0.4999999583333368
single,1,1,Business & Management,65.5,South Europe,Labour,Labour,67.25,Yes,No,No,Yes,Male,No,25,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,High School,11,12,16,0,0,64.41666666666666,0.9166665902777842,0.6874999570312527
single,17,1,Science & Technology,70.5,South Europe,Labour,Professional,66.5,Yes,No,No,Yes,Male,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,High School,7,10,20,0,3,63.33333333333334,0.699999930000007,0.34999998250000086
single,1,1,Health Science,66.55,South Europe,Administrative,Labour,52.5,Yes,No,No,Yes,Male,No,21,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,3,12,24,0,0,28.125,0.2499999791666684,0.12499999479166687
single,39,2,Health Science,65.0,South Europe,Labour,Labour,55.0,No,No,No,Yes,Male,Yes,24,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Primary,High School,13,14,20,0,0,56.78571428571429,0.9285713622449028,0.6499999675000016
single,1,5,Business & Management,67.0,South Europe,Professional,Professional,67.35,No,No,No,Yes,Male,No,22,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,7,10,20,1,0,56.875,0.699999930000007,0.34999998250000086
single,39,1,Science & Technology,65.0,South Europe,Labour,Labour,60.0,Yes,No,No,Yes,Male,No,28,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Middle School,High School,14,23,36,12,0,56.5625,0.6086956257088858,0.3888888780864201
single,1,6,Science & Technology,67.5,South Europe,Technician,Service & Sales,61.75,Yes,No,No,Yes,Male,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,1,10,20,0,3,25.0,0.09999999000000101,0.04999999750000012
single,15,1,Business & Management,67.5,Africa,Labour,Labour,67.5,No,No,Yes,Yes,Male,No,21,Yes,8.9,1.4,3.51,Enrolled,Daytime,High School,High School,High School,7,10,17,0,0,58.95833333333334,0.699999930000007,0.4117646816609011
separated,39,1,Business & Management,73.5,South Europe,Labour,Labour,73.95,No,No,No,Yes,Female,No,28,No,10.8,1.4,1.74,Enrolled,Evening,High School,High School,High School,8,10,15,0,0,58.75,0.7999999200000081,0.5333332977777802
single,1,1,Business & Management,61.5,South Europe,Administrative,Labour,59.4,Yes,No,No,Yes,Female,No,21,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,5,10,22,0,0,57.91666666666666,0.499999950000005,0.2272727169421492
single,1,2,Social Science,64.5,South Europe,Labour,Labour,58.55,Yes,No,No,Yes,Female,No,20,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,2,12,24,0,0,85.0,0.16666665277777895,0.08333332986111125
single,1,1,Business & Management,65.5,South Europe,Labour,Labour,63.6,No,No,No,Yes,Female,Yes,18,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Primary,7,10,12,0,0,62.91666666666666,0.699999930000007,0.5833332847222263
single,17,2,Health Science,70.0,South Europe,Service & Sales,Armed Forces,64.25,Yes,No,No,Yes,Female,No,18,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,11,14,18,0,0,66.57857142857142,0.7857142295918408,0.6111110771604957
separated,39,1,Business & Management,75.0,South Europe,Labour,Labour,73.1,No,No,No,Yes,Female,No,30,No,12.4,0.5,1.79,Enrolled,Evening,High School,Primary,Middle School,7,10,21,0,0,57.83333333333333,0.699999930000007,0.3333333174603182
single,17,1,Social Science,66.0,South Europe,Labour,Labour,61.8,Yes,No,No,Yes,Female,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,8,12,19,0,0,55.625,0.6666666111111158,0.4210526094182837
single,1,1,Health Science,68.0,South Europe,Technician,Technician,60.0,Yes,No,No,Yes,Male,No,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,12,14,16,0,0,59.16666666666667,0.8571427959183717,0.7499999531250029
single,1,1,Social Science,62.0,South Europe,Labour,Labour,60.6,No,No,No,Yes,Female,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,8,12,21,0,0,59.58333333333334,0.6666666111111158,0.38095236281179223
single,1,2,Social Science,72.5,South Europe,Administrative,Labour,60.7,No,No,No,Yes,Female,No,20,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,0,11,24,0,0,0.0,0.0,0.0
married,7,1,Health Science,65.0,South Europe,Labour,Service & Sales,65.0,No,No,No,Yes,Female,No,32,No,15.5,2.8,-4.06,Enrolled,Daytime,Bachelor & Specialized Education,Primary,Primary,14,15,20,1,0,64.56215277777778,0.9333332711111153,0.6999999650000017
single,1,1,Business & Management,75.5,South Europe,Administrative,Armed Forces,69.2,No,No,No,Yes,Female,No,18,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Primary,High School,9,10,14,0,0,55.625,0.8999999100000091,0.6428570969387788
single,5,4,Social Science,58.0,South Europe,Technician,Labour,55.2,Yes,No,No,Yes,Female,No,21,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Bachelor & Specialized Education,Middle School,8,12,18,0,0,60.666666666666664,0.6666666111111158,0.4444444197530878
single,18,2,Social Science,84.0,South Europe,Technician,Labour,63.4,Yes,No,No,Yes,Male,No,18,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,High School,11,12,13,0,0,64.0,0.9166665902777842,0.8461537810650938
single,1,1,Social Science,72.5,South Europe,Service & Sales,Labour,63.75,Yes,No,No,Yes,Male,No,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,Middle School,6,12,14,0,0,58.33333333333334,0.4999999583333368,0.42857139795918586
